#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
v90uhsnr83ms5hmbjvv90uhsi09d505m,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,2,1,1,1,1,10,2020-06-04 18:15:17,,2020-06-04 18:16:29,c49903953f
zdbsxblerqfvyxpgwcjtbczdbsxblega,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,2,12,2020-06-04 18:13:48,,2020-06-04 18:15:46,023de7a1b7
hxx9mk5tuc6df4ayc7ahxx9mk5tth2iv,Bottle bank,1,1,2,Battery bank,2,2,,1,2,1,1,1,2,1,11,2020-06-04 18:13:28,,2020-06-04 18:15:39,a4feda5e3e
uiskc2bgdifqh210c1ghuiskcdjpf7im,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-06-04 18:13:34,,2020-06-04 18:15:24,dbfe4b32f6
idknw55mrjckwtv60zjpidknw5l7xmta,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 18:13:04,,2020-06-04 18:15:22,f899d5c13a
leftyg8sofz6hiesfleftyj2580j90ic,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 18:12:08,,2020-06-04 18:14:25,61f24c6c5e
3ek97ptqraxidwahp0r3ek97ptqrhd32,Bottle bank,1,1,2,Battery bank,2,2,1,2,1,1,2,1,2,1,11,2020-06-04 18:12:22,,2020-06-04 18:14:16,a1cfe7ea0b
9grgg1d1ru075iv9grh5mnod7510igto,Bottle bank,1,1,1,Battery bank,1,1,2,1,2,1,2,1,2,1,13,2020-06-04 18:10:33,,2020-06-04 18:14:09,cf60924ac3
nw6zkirlk7dr7kj76wk7nw6zkirl6ws9,Bottle bank,1,1,2,Battery bank,1,1,1,2,1,1,2,1,2,1,13,2020-06-04 18:12:28,,2020-06-04 18:13:50,5d3b72ae6e
ufuj3rkjh3nd9xrhxnufuj37dqdcnlch,Bottle bank,1,1,2,Battery bank,1,2,1,1,1,1,2,1,2,1,13,2020-06-04 18:12:00,,2020-06-04 18:13:38,1dfdd39f3b
e19cc7kkrr6ezyj1irue19cc7q9i55x8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 18:10:45,,2020-06-04 18:12:52,a764268b30
t1g5f3saf074qz7fo4t1g5zdyueekazm,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 18:09:59,,2020-06-04 18:11:37,d9060426ba
wyiiudsrrlpbym6yiqwyiiudo8yhx96p,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-06-04 18:06:56,,2020-06-04 18:11:16,12e77bc0d5
kmtkvqhsb8v8i6vcbgfkmtkvqhh7x5l4,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 18:09:03,,2020-06-04 18:11:16,b2f92f667a
v43hrth23cv43bdhgrkesrc4wngztbjb,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,1,2,2,1,9,2020-06-04 18:08:54,,2020-06-04 18:10:55,504d3f4441
8wq2zbbq9v2115se8wq2zbbphtbn7n9s,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-04 18:07:23,,2020-06-04 18:10:42,8ca1b4d3cb
nump960c98nu86dn7v7ta6wqcqf86d5s,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-06-04 18:07:26,,2020-06-04 18:10:30,d579470b8e
supixykw2678wosupix908xzlmb908x9,Bottle bank,1,1,1,Battery bank,2,2,1,1,1,1,2,1,2,1,11,2020-06-04 18:08:11,,2020-06-04 18:10:19,2363555b22
xsentlaoscj5vtd63xsentlafbe6ba5t,Bottle bank,1,2,1,Battery bank,1,2,1,1,2,1,1,1,2,1,11,2020-06-04 18:07:41,,2020-06-04 18:09:14,6ecdcfc886
qsttiws8blkkkx0os8smbqsttiw3eod9,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 18:07:18,,2020-06-04 18:08:56,6ffc93f38b
hsqam9zvu0j3zmxx4tx8hsqaed5utiu4,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,1,1,1,1,10,2020-06-04 18:06:58,,2020-06-04 18:08:36,f1d7466bba
98rtenz3xji4u35rrhk9pg98rtenwr0n,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 18:05:13,,2020-06-04 18:08:00,232ba63613
nmlyy0xx5calg05qnmlyy05guusag2u7,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,1,1,12,2020-06-04 18:05:44,,2020-06-04 18:07:02,4e01bebc01
67vf4snnoaugps667vfkcdbsan256590,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 18:04:24,,2020-06-04 18:06:50,4ce08f33b7
lmrsm4urcz8x6uxwb2o9lmrsvk8shlx9,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,1,1,2,1,11,2020-06-04 18:03:13,,2020-06-04 18:05:00,d6c1a9aa10
gs54jf0w6wa9denw4w75lajxgs54jfan,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 18:02:30,,2020-06-04 18:04:48,083da081b4
7syt2gu5lw5sfxcmzke7sytslsmcwyiw,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 18:03:01,,2020-06-04 18:04:42,e76f4af244
lammwzrevg15h8fj3hpylammwx38h693,1,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 18:02:17,,2020-06-04 18:04:27,d0035b7865
c202h61q68ynevluauynzjgiq3c202h6,Bottle bank,1,1,2,Battery bank,2,2,2,1,2,1,1,1,2,1,11,2020-06-04 18:02:21,,2020-06-04 18:04:02,5eb1422228
eutvdxrp3qmq9934rbhbmeutvdxrqm2z,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 18:02:21,,2020-06-04 18:03:56,de6f7d2a9e
erlga5cqmv9qkau5verlga5cqdr4v8xn,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 18:02:25,,2020-06-04 18:03:32,e2dde9e7b8
xofjjl7b1wkeeh46pnzygs0xofjjvl3j,Bottle bank,1,1,1,Battery bank,1,1,1,1,1,1,1,1,1,1,11,2020-06-04 18:01:08,,2020-06-04 18:03:29,17ac05fa23
xuua4zdzo6092fxuua845imvnbcadgqg,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-04 18:01:24,,2020-06-04 18:03:14,0ae686b965
emyrk75qpvtbnboxxh2pemyrkjewl26u,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 18:01:23,,2020-06-04 18:03:07,0d52865280
22sxhfgbazy8opmie22sxhzix7xfpnqz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 18:00:49,,2020-06-04 18:02:28,18697fab23
m7xuiehmjtfj44lulqpbpwa5yam7xuie,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,1,1,13,2020-06-04 18:00:00,,2020-06-04 18:02:22,ea2b4de160
afn69b29am0d45e7chafn6978istc7hr,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 18:00:15,,2020-06-04 18:02:06,e2dde9e7b8
kfgv0r85lce686mykd8kfgv09z2kb5rc,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 18:00:28,,2020-06-04 18:02:02,eb5bdfceeb
10lsu95gz3wrvqpscpl10lsu9wgidzug,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 17:58:13,,2020-06-04 18:01:26,60a8572f8f
cms3lvrhj7g8d4h12wc6cms3lf2cv9fa,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 18:00:00,,2020-06-04 18:01:17,0599703f9c
wwt1b14rhptt6ga3dwwt1cgcylgz890j,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:59:38,,2020-06-04 18:01:03,e1aac05aad
928ntogc093zylncc9286pg8bupv008k,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,2,2,1,12,2020-06-04 17:59:50,,2020-06-04 18:01:03,7c802fe9f2
7xj9pahpc7g5imy3uk7xj9paho8gt33g,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:58:32,,2020-06-04 18:00:46,7f150994ec
xxxwakzpslc0c23nsxxxwakq6ry9e6mb,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-04 16:23:04,,2020-06-04 18:00:13,33bb5012af
zimzfhjhy9qds94s6yzimzfhj8yzrj7w,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,2,1,1,11,2020-06-04 17:58:20,,2020-06-04 18:00:06,05aeadd9aa
sukhck319lxyywpf1osukhck1uwfiipr,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,2,2,2,1,12,2020-06-04 17:57:07,,2020-06-04 17:59:20,1fac60d34d
bh6g5svlrslas34dvo00bh6gzlmu2hlj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 17:57:59,,2020-06-04 17:59:17,1dca8f097f
j2pap5oc7ftbgug5j2pahnukhob0i32c,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 17:56:21,,2020-06-04 17:58:51,83d1b0c29c
n5mxsxnmiit50tcldn5mxss479zhmaca,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:56:17,,2020-06-04 17:58:22,65d2c7f159
vpkzarcz2hb91i5lrvpkz1h4vny41cy2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:56:12,,2020-06-04 17:58:17,44fe9766c0
yd4uhdn1fac11rjmtwyd4uhdnghyad2a,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,1,1,11,2020-06-04 17:56:57,,2020-06-04 17:58:04,ec46a6c569
zyhaobz2jcmag75g8zyhaokyqdfa6bl8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,2,14,2020-06-04 17:56:24,,2020-06-04 17:58:03,b9f73168ae
sq7n9g1hpyaon9e5g6sq7n9g1aejmlrh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:55:45,,2020-06-04 17:57:24,3d320d771e
v8bj0grs0dz9ceanohh4v8bjam8dcf0g,2,1,1,1,Battery bank,1,1,1,1,1,1,1,1,1,1,10,2020-06-04 17:54:36,,2020-06-04 17:56:42,1e55bd835f
lo66pifx7oirwk5uatn7o6lo66pif08a,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 17:54:09,,2020-06-04 17:56:28,08464aebca
3rwwmul00avos58r62x033rwwmue8qpm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:51:42,,2020-06-04 17:54:52,ad045278db
6yp40cx66mtstos086yp40c98trlu2qg,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,1,1,13,2020-06-04 17:52:44,,2020-06-04 17:54:21,26efa2d7e2
zgwfp8alecvhscrkhkdzgwfp89s0hwb9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:52:27,,2020-06-04 17:54:01,18ea86e1b1
8tocchdd5odq76g8tocy6g1sns8dqvf4,1,1,2,1,Battery bank,2,2,1,1,2,1,1,1,2,1,9,2020-06-04 17:52:05,,2020-06-04 17:53:48,9940fe5850
s0bnup12jqxj4b01s0bnuliz8vwsnksw,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 17:51:14,,2020-06-04 17:53:29,5c10b18080
8ju0igoz5g2m92nagyh8ju0i1iwku8mg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:49:56,,2020-06-04 17:53:17,ad045278db
90xt3ujs1djsksg7e6t90xt3u0lv6prr,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-04 17:50:54,,2020-06-04 17:53:15,0fe8b0543b
a2ewugd7w62qw5vfqka2ewusqfvbzgjg,Bottle bank,1,2,1,Battery bank,2,1,2,2,2,1,2,1,1,1,9,2020-06-04 17:50:53,,2020-06-04 17:52:37,b5c5271c6b
nrfwlt0bsxaa4nr0io0my3m4yrx043gu,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 17:49:39,,2020-06-04 17:51:52,3c476d0ba4
z3btcqlslh4xjd23647z3btkrh0ge3cb,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:50:40,,2020-06-04 17:51:45,ea47a4f692
bp4u5ol5s9hv7i8xbp4u5bz2v3g5v80n,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,1,1,11,2020-06-04 17:48:38,,2020-06-04 17:50:11,ef8afbcda7
bvqe5ml791qfxrs4q58y5jjbvqe5168m,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:48:21,,2020-06-04 17:50:05,8b017b0b1e
grm7gcvpc2ydgrm7gthib8wi3nr9g2xc,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 17:47:40,,2020-06-04 17:49:46,2a0d29c3fb
ahqs3rwobokyhvowvy4ahqsw5xj1vlrz,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,2,2,1,13,2020-06-04 17:46:57,,2020-06-04 17:49:38,da207b5f82
acnqd183gaf0y48ue96mcacnqd18l9xn,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 17:47:56,,2020-06-04 17:49:29,0441ccce0a
mc8zg2rytayjj2xpwnp4sgmc8zg2rytm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 17:47:46,,2020-06-04 17:49:19,a9f6c2cefa
1457idh2zfx8zbifp1457idhoce0aw0l,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:46:47,,2020-06-04 17:49:10,aca0b87f05
becmglbor5mfp85toy4bbecmgi95ti46,1,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,11,2020-06-04 17:44:36,,2020-06-04 17:47:32,a9f6c2cefa
7hiax8f5eq7xp0cdurpna07hiax8f9bd,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 17:45:22,,2020-06-04 17:47:31,1ecb61c7bb
wfidq1ale3z8gvfwfizomyh0rzyi1oc0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:45:29,,2020-06-04 17:47:07,ae07469fa3
d5c84scms3nmd0734d8d5c84la9lqbes,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:44:44,,2020-06-04 17:47:05,e16555ba84
40a7ehbzjiys67g2q3ys40a7ehbct9ki,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-06-04 17:44:57,,2020-06-04 17:46:40,162901bc5c
eqxf0wq10tssutv5yjfctebeqxf0w3ae,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:43:37,,2020-06-04 17:46:01,3eca053920
ef0hisa0r48n4yym6hiwef0hislcnjeq,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:44:11,,2020-06-04 17:45:43,f1cf054cc7
uykl4bsvy28ecfjw8ussuykl4bmtnsfz,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 17:43:10,,2020-06-04 17:45:13,d29cd1d959
b7b91kg82s4h9w19tfob7b91kg2thtk3,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-06-04 17:41:22,,2020-06-04 17:44:56,1ecb61c7bb
sc8msd25cc29gvqsc8ep19ehwvl7lx9m,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,1,1,1,1,1,10,2020-06-04 17:40:42,,2020-06-04 17:44:19,2f53ba1e18
ivprkeegzexgb0kivprzv7i9a3zivwv8,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 17:40:54,,2020-06-04 17:44:05,e16555ba84
ym24uy9p9z0ifigkl5ztym24ufmk9lax,Bottle bank,1,2,1,Battery bank,1,2,1,1,2,1,1,2,1,1,9,2020-06-04 17:41:31,,2020-06-04 17:43:44,a78bd87c9e
mpby0rhanjteh9ogi5h6ctimpby0rhf5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:41:22,,2020-06-04 17:43:44,9.904829E+018
sctu783pfg7wmkv51sctu7hww7kxrm7i,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,2,1,1,1,12,2020-06-04 15:58:34,,2020-06-04 17:43:19,b9876b0e71
l6ocguoodnacguml6ocg7w6uz6usrojl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:41:20,,2020-06-04 17:43:06,d95e4438eb
9v3205wenrb89v324izmptpfufliwj4i,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 17:37:46,,2020-06-04 17:42:47,191ad13872
q58hmavwcpnicsi81tdcdq58hhr9u991,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:40:37,,2020-06-04 17:42:26,c49a0f812d
qdn3d4nmhxwme2iqdn3dh0wv0l57jpb9,Bottle bank,1,2,2,Battery bank,1,1,1,2,1,1,2,2,1,1,10,2020-06-04 17:39:23,,2020-06-04 17:42:10,0fafc4fb67
5kxdtwamvtk21rrcqruhmc55kxdtwrlh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 17:39:13,,2020-06-04 17:41:40,fd086bac28
p0ag8reetgvtjya4dp0ag8e9dcxfp028,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:39:37,,2020-06-04 17:41:31,71c354d13e
a3jjitgtjlsbylza3j75savzogduu0ia,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:39:57,,2020-06-04 17:41:31,ffdb9c86b7
eptr22ep1ucynlihzactkeptr22edhbs,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,2,2,1,10,2020-06-04 17:38:59,,2020-06-04 17:40:58,073de6b879
ct2061r01l7as8p7dpxtct8s13lz7ji2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:39:21,,2020-06-04 17:40:55,7b72e006b5
l0f4eo2b135ngxtozl0f7vhoi7mntpw0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:38:29,,2020-06-04 17:39:47,6977c4f09b
v5eqdsc6rlhh1465ndyjf7hv5eqdss72,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-04 17:38:21,,2020-06-04 17:39:45,d0da1c00c2
zbifsryjlk2f4quezbifsry9if98hut8,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,2,1,1,11,2020-06-04 17:37:16,,2020-06-04 17:39:17,aa6e286e33
lvyxdykey0h58telvyssltgl0mwuoou0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 17:34:51,,2020-06-04 17:39:09,ff1dae5f2f
wz24op0wjkm3y96prwz2492ar8s9r37x,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,2,1,2,1,12,2020-06-04 17:35:36,,2020-06-04 17:38:42,d74a32cdf7
88pjjjpz3csewp86xd5n88pjjjsjmm93,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,1,1,2,1,12,2020-06-04 17:36:41,,2020-06-04 17:38:34,8c17b89b5e
8rkidy5ejs9ioqcjt5n808rkidyersoy,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,13,2020-06-04 17:36:16,,2020-06-04 17:38:10,84a18cc910
70l1kubmz1h170l1jujsitn55bhwjuuh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 17:36:06,,2020-06-04 17:37:52,a77815abb5
4muqaeguwb6tsif2jns34muqujxmq7p4,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,13,2020-06-04 17:35:15,,2020-06-04 17:37:41,6977c4f09b
z3o0pchtptz3ctvr3u55o0axlhsrcctv,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 17:34:50,,2020-06-04 17:37:31,b68c714e8f
k7719rtlx8igbzs1zfk7719u87fb5g1l,Bottle bank,1,1,1,Battery bank,2,1,1,1,1,1,1,1,1,1,10,2020-06-04 17:34:35,,2020-06-04 17:36:53,6e3eb41696
tkdw0pmg3r6r6vhtkdw0fyk708rx8lm5,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 17:35:01,,2020-06-04 17:36:50,d82e64ce51
xry9b3kl4ui9lvftokxry9bcdh9mv8qz,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 17:34:57,,2020-06-04 17:36:42,d3b8ddd9c0
fekpk5obfxjqvna4z7tbuarfekpk5ocf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:34:06,,2020-06-04 17:36:08,8abbfe73d4
9hjlparoeoacpax9unujg19hjlpalf4t,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 17:34:03,,2020-06-04 17:35:55,986fef844e
c8qcxddsro52agzigvnzeyac8qcxddkp,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:33:46,,2020-06-04 17:35:51,5262b55e5c
vq352dzera9s2np431ivq356xadx8byw,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 17:34:12,,2020-06-04 17:35:35,a9f6c2cefa
sr2hkz8un9kx85o9xsf7sfcsr2hkz8u3,,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 17:31:59,,2020-06-04 17:35:31,62ae9f296f
8d56fkyyrg2eql2xs8d56fkvt61pxv28,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,2,1,1,1,13,2020-06-04 17:31:48,,2020-06-04 17:35:01,d5ec66393c
a63yidbpeekalns6xnzzoa63yitjoqnu,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-04 17:32:22,,2020-06-04 17:34:56,3b7d938482
xnkxkk25lp8qjjkf6xyt9h9exnkxkkll,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,1,1,11,2020-06-04 17:33:01,,2020-06-04 17:34:53,8e9eb358ff
9cxsrvxseq4inmq49cxsruvkj7yrxvu7,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,2,1,2,1,12,2020-06-04 17:32:15,,2020-06-04 17:34:16,7a6337b28f
r81w3rn7ucbqmr87bcrqj935bd7jozms,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,2,1,12,2020-06-04 17:32:05,,2020-06-04 17:34:12,b7c11293c8
i3eh659old3sd66ui3ef8az2cemttbex,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,2,1,1,1,11,2020-06-04 17:31:34,,2020-06-04 17:33:47,6282d5c6cb
x19l4jullz7ldunjreifix19l4jphin1,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,1,2,2,1,9,2020-06-04 17:31:13,,2020-06-04 17:33:35,18c34602eb
hlais5rne8i1m819m631hlaisltby38v,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:31:52,,2020-06-04 17:33:30,bcfe9d3b47
4s5texzeqje90108uu4s5telzzjxw4b0,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,13,2020-06-04 17:30:37,,2020-06-04 17:33:15,08a4a70ae4
w5ivrfxecjk87kfv5w5ivrfuzhq5dscl,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,2,1,1,1,11,2020-06-04 17:29:49,,2020-06-04 17:32:57,ae8f10cced
ci5dlm1bopt8mjgp5tqea8ci5dlm1nwb,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,1,1,13,2020-06-04 17:30:24,,2020-06-04 17:32:56,0b3312b7cd
f9m7krhdgfayimyf9p6vzb5mvgmk9yap,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 17:30:34,,2020-06-04 17:32:20,0d7779596e
491rmkodyx7j4fkvvv4h9491rm2i8cur,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:30:52,,2020-06-04 17:32:16,e74fee0cd4
yoc53z3firh8e6ul7n3itpyoc53uw855,1,1,1,2,Battery bank,1,2,1,2,1,1,1,1,1,1,9,2020-06-04 17:28:47,,2020-06-04 17:31:52,7a6337b28f
bkbj3dvls4u6plcv0dtubkbj3dvtq27v,Bottle bank,1,2,1,Battery bank,1,2,1,1,2,1,2,2,1,1,10,2020-06-04 17:29:19,,2020-06-04 17:31:40,d82e64ce51
n12l8cex3or5qrh0n12l877unyscs05x,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 17:28:06,,2020-06-04 17:31:12,59d9ae2ce3
33zttf1ofi6qepu5do33zttf17faa16k,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,1,2,1,1,9,2020-06-04 17:02:32,,2020-06-04 17:30:33,9abadde698
jjz24parkcifkqxmz0jjz24pjc1i2ogx,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 17:29:21,,2020-06-04 17:30:28,1a5a56cd4b
ukc54zns9x8e6jzh05vjm65ukc54zns9,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,1,2,1,13,2020-06-04 17:27:41,,2020-06-04 17:29:15,a56912a62e
7lpbmdlih4lhf4x89rm7lpbgm1zjnjno,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 17:26:55,,2020-06-04 17:29:00,5d31b8dbe8
bzerfew9yd6y2ju30bzerf7blo3k02nx,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,1,1,2,1,12,2020-06-04 17:26:12,,2020-06-04 17:28:51,852bc229c2
